epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,2.08766,0.48183,1.82695,3.73904,1.04968,0,0.01286,0.90476,0.19635,0.16323,0.01286,0.90476,0.19436,0.16883,0.17347,0.35373,3.16547,0.81791,0,0.0027,0.0009,0.0027,0.0009,0.0027,0.0009,0.0027,0.0009
2,4.76477,0.39012,1.72068,3.61574,0.99679,0,0.02443,0.96429,0.18242,0.17852,0.02443,0.96429,0.18242,0.17938,0.09986,0.27524,3.16031,0.78592,0,0.00569887,0.00189962,0.00569887,0.00189962,0.00569887,0.00189962,0.00569887,0.00189962
3,6.95827,0.34156,1.02616,3.46147,0.98303,0,0.02471,1,0.27865,0.27451,0.02471,1,0.27865,0.27011,0.14779,0.41987,3.13445,0.81389,0,0.00869655,0.00289885,0.00869655,0.00289885,0.00869655,0.00289885,0.00869655,0.00289885
4,9.1558,0.39763,0.93048,3.32166,0.97557,0,0.03838,1,0.2423,0.23847,0.03838,1,0.2423,0.2423,0.19968,0.27283,3.03886,0.8089,0,0.0116931,0.00389768,0.0116931,0.00389768,0.0116931,0.00389768,0.0116931,0.00389768
5,11.341,0.42826,0.96968,3.00917,0.98167,0,0.01091,1,0.33274,0.33035,0.01091,1,0.33274,0.33274,0.20145,0.2247,2.86238,0.81304,0,0.0146884,0.00489612,0.0146884,0.00489612,0.0146884,0.00489612,0.0146884,0.00489612
6,13.5456,0.44343,0.98781,2.62501,0.9642,0,0.00752,1,0.57459,0.52581,0.00752,1,0.57459,0.554,0.24712,0.52339,2.67093,0.83068,0,0.0176825,0.00589416,0.0176825,0.00589416,0.0176825,0.00589416,0.0176825,0.00589416
7,15.4297,0.42409,1.06848,2.3059,0.95078,0,0.78093,0.26071,0.62304,0.59257,0.78093,0.26071,0.62304,0.6166,0.28565,0.63916,2.33911,0.87724,0,0.0206754,0.0068918,0.0206754,0.0068918,0.0206754,0.0068918,0.0206754,0.0068918
8,17.2971,0.44166,0.75087,2.18421,0.95877,0,0.68005,0.73532,0.72809,0.66594,0.68005,0.73532,0.72809,0.71694,0.39187,0.54184,1.6716,0.91114,0,0.0236672,0.00788905,0.0236672,0.00788905,0.0236672,0.00788905,0.0236672,0.00788905
9,19.1727,0.50305,1.07558,2.04913,0.97112,0,0.63609,0.50622,0.6221,0.53844,0.63609,0.50622,0.6221,0.59327,0.38988,1.10045,2.1007,0.94938,0,0.0266577,0.0088859,0.0266577,0.0088859,0.0266577,0.0088859,0.0266577,0.0088859
10,21.0264,0.43627,0.95212,2.04858,0.96704,0,0.38423,0.3631,0.35985,0.33396,0.37603,0.34626,0.33686,0.29011,0.54949,2.55462,2.51855,1.04462,0,0.0296471,0.00988236,0.0296471,0.00988236,0.0296471,0.00988236,0.0296471,0.00988236
11,22.7244,0.57898,0.78896,1.95784,1.01521,0,0.79767,0.50685,0.56076,0.43547,0.79767,0.50685,0.56076,0.52161,0.6873,0.9327,2.06894,1.16656,0,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802
12,24.6003,0.55108,0.98152,1.87943,1.01379,0,0.26655,0.7018,0.45814,0.39888,0.2473,0.67485,0.43301,0.3801,0.49346,1.70276,2.20556,1.02702,0,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822
13,26.3086,0.55095,0.91464,1.85027,0.99445,0,0.137,0.32142,0.32036,0.29077,0.2966,0.1642,0.16729,0.12107,0.48247,5.25574,3.26825,1.02442,0,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624
14,28.2917,0.59608,0.79949,1.68811,1.01538,0,0.42207,0.60054,0.46113,0.41946,0.40496,0.43411,0.3487,0.32185,0.46708,2.28424,2.52213,1.00787,0,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426
15,30.0083,0.52123,0.9968,1.6911,1.01715,0,0.30649,0.71799,0.63886,0.50105,0.30649,0.71799,0.63419,0.55084,0.51321,1.66439,3.48638,1.08553,0,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228
16,31.8677,0.49611,0.80874,1.76228,0.99541,0,0.3216,0.57857,0.36235,0.29852,0.3216,0.57857,0.36732,0.3361,0.5758,0.57148,5.82969,1.12259,0,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703
17,33.5759,0.51246,0.93181,1.66181,0.99006,0,0.3061,0.41919,0.38104,0.29181,0.28535,0.29939,0.28557,0.23079,0.77536,2.96776,4.5146,1.32312,0,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832
18,35.4356,0.48634,0.97789,1.60708,0.9652,0,0.39123,0.57712,0.53081,0.41895,0.55153,0.38208,0.39344,0.26835,0.76477,4.31972,5.08897,1.23657,0,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634
19,37.1358,0.52012,0.9669,1.60422,0.99615,0,0.56724,0.40476,0.35128,0.24505,0.48017,0.33827,0.26685,0.20785,1.14332,3.13988,6.29366,1.64255,0,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436
20,38.9925,0.57427,0.86126,1.64384,0.99209,0,0.42196,0.58943,0.37211,0.30788,0.36053,0.47767,0.25955,0.23531,0.85531,3.03321,4.43563,1.45359,0,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238
21,40.6962,0.48105,0.92394,1.44451,0.98238,0,0.53149,0.27381,0.30997,0.25103,0.53149,0.27381,0.32101,0.27907,0.90812,1.63744,3.87209,1.43596,0,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604
22,42.5489,0.47145,0.86464,1.41616,0.97072,0,0.48381,0.30987,0.20951,0.17013,0.46547,0.1869,0.14966,0.0987,0.89961,4.41715,5.25049,1.49014,0,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842,0.0298753,0.00995842
23,44.3704,0.52625,1.15531,1.49708,0.99532,0,0.41575,0.37146,0.40513,0.24646,0.42053,0.44723,0.42048,0.34366,0.73093,2.11302,6.16423,1.30036,0,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644,0.0298693,0.00995644
24,46.2299,0.53017,0.92465,1.41794,0.99945,0,0.5283,0.55082,0.71919,0.66834,0.5283,0.55082,0.72058,0.70082,0.43563,0.68892,1.7439,0.95208,0,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446,0.0298634,0.00995446
25,47.9277,0.56933,0.74301,1.44141,1.01158,0,0.61768,0.43799,0.57991,0.46482,0.61768,0.43799,0.58029,0.49741,0.58459,1.43884,2.7248,1.17378,0,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248,0.0298574,0.00995248
26,49.7835,0.44059,0.6559,1.35143,0.96765,0,0.65069,0.76195,0.75368,0.72028,0.65069,0.76195,0.75368,0.73069,0.3635,0.45775,1.49967,0.88772,0,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505,0.0298515,0.0099505
27,51.4809,0.49895,0.94974,1.33175,0.99613,0,0.60792,0.72991,0.71255,0.64892,0.60792,0.72991,0.71255,0.64985,0.4759,0.95769,1.53261,1.06004,0,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852,0.0298456,0.00994852
28,53.3411,0.50479,0.88802,1.31519,0.97441,0,0.8828,0.75067,0.88166,0.80928,0.8828,0.75067,0.88166,0.82411,0.43495,0.91684,1.01729,0.97173,0,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654
29,55.0453,0.51115,0.87133,1.33394,0.98831,0,0.85997,0.48485,0.58717,0.51895,0.85997,0.48485,0.58717,0.48463,0.48756,1.42879,1.80285,1.01195,0,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456
30,56.8877,0.45189,0.79652,1.21833,0.95096,0,0.57844,0.62684,0.63889,0.58443,0.57844,0.62684,0.63889,0.61988,0.36135,0.48296,2.23548,0.90554,0,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258,0.0298277,0.00994258
31,58.5359,0.51935,0.7894,1.26482,0.97625,0,0.3027,0.53215,0.54876,0.51302,0.3027,0.53215,0.54876,0.5351,0.37034,0.37757,1.72998,0.9175,0,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406
32,60.3514,0.52947,0.69853,1.17142,0.98948,0,0.66177,0.62481,0.77094,0.68943,0.66177,0.62481,0.77094,0.74027,0.34971,0.22431,1.47918,0.86551,0,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862,0.0298159,0.00993862
33,62.1348,0.48453,0.76554,1.17417,0.98199,0,0.50492,0.85925,0.59904,0.57933,0.50716,0.88112,0.60842,0.59712,0.34157,0.19081,2.25597,0.89182,0,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664,0.0298099,0.00993664
34,63.9631,0.43397,0.72174,1.15071,0.96276,0,0.64755,0.83804,0.77457,0.73664,0.64755,0.83804,0.77457,0.76135,0.3174,0.2662,1.2056,0.84729,0,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466,0.029804,0.00993466
35,65.6245,0.50166,0.76188,1.06128,0.96689,0,0.68588,0.77014,0.83353,0.80197,0.68588,0.77014,0.83353,0.82714,0.3297,0.28087,1.64768,0.87081,0,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268,0.029798,0.00993268
36,67.4486,0.48068,0.69014,1.05019,0.96659,0,0.73206,0.8103,0.79519,0.77017,0.73206,0.8103,0.79519,0.7782,0.28966,0.434,1.13871,0.84928,0,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307,0.0297921,0.0099307
37,69.1133,0.45436,0.61049,1.01718,0.95957,0,0.74784,0.84695,0.79953,0.75787,0.74784,0.84695,0.79953,0.78334,0.29865,0.50694,1.28738,0.84231,0,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872,0.0297862,0.00992872
38,70.9366,0.46687,0.82792,0.9764,0.95072,0,0.53633,0.80623,0.7338,0.7138,0.53633,0.80623,0.7338,0.72784,0.27615,0.25221,1.83707,0.83165,0,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674,0.0297802,0.00992674
39,72.588,0.45845,0.64002,1.04508,0.95796,0,0.6171,0.8518,0.81197,0.76717,0.6171,0.8518,0.81197,0.79998,0.32798,0.26785,0.99406,0.86014,0,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476,0.0297743,0.00992476
40,74.4182,0.45857,0.66745,1.03012,0.96672,0,0.65922,0.65958,0.78306,0.76467,0.65922,0.65958,0.78306,0.74465,0.3157,0.57131,1.35201,0.85574,0,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278,0.0297683,0.00992278
41,76.0856,0.49543,0.62038,1.00998,0.95043,0,0.8786,0.55699,0.82431,0.77474,0.8786,0.55699,0.82431,0.72628,0.4002,0.86944,1.04685,0.91085,0,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208
42,78.0541,0.47436,0.67703,0.93754,0.95805,0,0.68919,0.51807,0.56554,0.50275,0.68919,0.51807,0.55748,0.42886,0.53652,2.96747,1.90606,1.02426,0,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882,0.0297565,0.00991882
43,79.7174,0.43765,0.68574,1.03091,0.9768,0,0.50109,0.83095,0.7939,0.77326,0.50109,0.83095,0.7939,0.75688,0.2528,0.52372,1.34494,0.84779,0,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684,0.0297505,0.00991684
44,81.5409,0.46884,0.75319,0.98374,0.99136,0,0.60705,0.70714,0.69273,0.6175,0.60705,0.70714,0.69273,0.66519,0.3016,0.23713,1.72262,0.85746,0,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486,0.0297446,0.00991486
45,83.2146,0.48502,0.7904,0.9757,0.95971,0,0.50343,0.74286,0.64983,0.59597,0.50343,0.74286,0.64983,0.63226,0.29799,0.22336,1.46275,0.85285,0,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288,0.0297386,0.00991288
46,85.0339,0.46046,0.67512,0.86956,0.95138,0,0.75657,0.58914,0.66447,0.61598,0.75657,0.58914,0.66447,0.61367,0.33861,0.68565,1.19488,0.86594,0,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109,0.0297327,0.0099109
47,86.6965,0.47143,0.65483,0.89958,0.95885,0,0.73592,0.71451,0.83583,0.7979,0.73592,0.71451,0.83583,0.82188,0.30883,0.3967,1.08369,0.84507,0,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892,0.0297268,0.00990892
48,88.5088,0.45708,0.87582,0.87723,0.95664,0,0.63676,0.73434,0.8149,0.77366,0.63676,0.73434,0.8149,0.79434,0.2862,0.27321,1.79095,0.85517,0,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694,0.0297208,0.00990694
49,90.168,0.50753,0.9494,0.9732,0.98186,0,0.76884,0.75238,0.82717,0.8023,0.76884,0.75238,0.82717,0.82056,0.25175,0.3142,0.92989,0.82869,0,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496,0.0297149,0.00990496
50,91.9881,0.45759,0.61126,0.83443,0.96481,0,0.73486,0.80406,0.8424,0.80024,0.73486,0.80406,0.8424,0.81903,0.35299,0.6503,1.06618,0.85924,0,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298,0.0297089,0.00990298
51,93.7667,0.47672,0.61234,0.90281,0.97243,0,0.79593,0.78727,0.78373,0.75695,0.79593,0.78727,0.78373,0.7492,0.31911,0.82314,1.45777,0.85832,0,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901
52,95.5965,0.45657,0.49599,0.81649,0.94307,0,0.75063,0.85021,0.82836,0.79541,0.75063,0.85021,0.82836,0.82626,0.31574,0.3345,0.91001,0.89175,0,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902,0.0296971,0.00989902
53,97.2484,0.4311,0.45361,0.80933,0.95218,0,0.68172,0.7847,0.82195,0.79456,0.68172,0.7847,0.82195,0.81796,0.28902,0.28284,1.02624,0.83793,0,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704,0.0296911,0.00989704
54,99.0787,0.45826,0.57696,0.7785,0.94735,0,0.78331,0.91171,0.91605,0.88131,0.78331,0.91171,0.91605,0.9116,0.27923,0.32077,0.64611,0.83316,0,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506,0.0296852,0.00989506
55,100.743,0.39573,0.47395,0.82484,0.93935,0,0.7781,0.8852,0.88683,0.86797,0.7781,0.8852,0.88683,0.8754,0.28173,0.36691,0.90668,0.84425,0,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308,0.0296792,0.00989308
56,102.547,0.44046,0.63488,0.83992,0.9687,0,0.81956,0.77678,0.85969,0.83387,0.81956,0.77678,0.85969,0.85969,0.26713,0.19573,1.04687,0.83477,0,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911,0.0296733,0.0098911
57,104.204,0.42122,0.60204,0.81635,0.96264,0,0.73339,0.8532,0.89633,0.8701,0.73339,0.8532,0.89633,0.89237,0.28385,0.20196,0.82544,0.82847,0,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
58,106.112,0.43155,0.67293,0.77609,0.9471,0,0.64627,0.80966,0.77749,0.74461,0.64627,0.80966,0.77749,0.77007,0.26933,0.23584,1.03072,0.82446,0,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714,0.0296614,0.00988714
59,107.768,0.40864,0.57649,0.80169,0.95677,0,0.60021,0.85714,0.80932,0.77715,0.60021,0.85714,0.80932,0.79347,0.26283,0.33529,0.85535,0.83212,0,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516,0.0296555,0.00988516
60,109.701,0.38266,0.71193,0.76017,0.92808,0,0.69837,0.70384,0.82851,0.80182,0.69837,0.70384,0.82851,0.81063,0.24843,0.33335,1.03385,0.81765,0,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318,0.0296495,0.00988318
61,111.361,0.45051,0.59558,0.76952,0.95529,0,0.69104,0.8031,0.76976,0.75583,0.69104,0.8031,0.76976,0.74951,0.24018,0.43312,1.31177,0.82072,0,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812
62,113.178,0.40697,0.83082,0.71151,0.94535,0,0.77054,0.78521,0.82643,0.79547,0.77054,0.78521,0.82643,0.8061,0.30532,0.41914,1.07075,0.83861,0,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922,0.0296377,0.00987922
63,114.836,0.4143,0.6627,0.68851,0.92527,0,0.78619,0.79895,0.87527,0.86837,0.78619,0.79895,0.87527,0.86569,0.23696,0.47009,0.88028,0.80401,0,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724,0.0296317,0.00987724
64,116.658,0.4441,0.58898,0.67897,0.94712,0,0.73319,0.84765,0.85308,0.84072,0.73319,0.84765,0.85308,0.85308,0.23883,0.25476,0.94649,0.81522,0,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526,0.0296258,0.00987526
65,118.313,0.4172,0.55279,0.65787,0.93872,0,0.64316,0.86126,0.85311,0.83308,0.64316,0.86126,0.85311,0.8139,0.2808,0.40985,1.20986,0.83002,0,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328,0.0296198,0.00987328
66,120.11,0.4386,0.63339,0.67246,0.9509,0,0.68043,0.78458,0.80927,0.80815,0.68043,0.78458,0.80927,0.80927,0.22336,0.39657,1.04844,0.81278,0,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713,0.0296139,0.0098713
67,121.765,0.39984,0.51518,0.6947,0.94842,0,0.69932,0.87333,0.87832,0.84998,0.69932,0.87333,0.87832,0.87832,0.31885,0.29545,1.01208,0.85766,0,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932,0.029608,0.00986932
68,123.565,0.44319,0.78866,0.7152,0.95335,0,0.78704,0.8069,0.83217,0.81143,0.77575,0.79049,0.80923,0.79066,0.26138,0.62701,1.09748,0.84254,0,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734,0.029602,0.00986734
69,125.318,0.37988,0.49769,0.72527,0.92243,0,0.87313,0.68467,0.832,0.79183,0.87313,0.68467,0.832,0.82604,0.27241,0.24239,0.86331,0.83343,0,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536,0.0295961,0.00986536
70,127.146,0.41211,0.82009,0.69631,0.93082,0,0.70721,0.86646,0.91471,0.90654,0.70721,0.86646,0.91471,0.91172,0.23969,0.21286,0.69481,0.82251,0,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338,0.0295901,0.00986338
71,128.818,0.39683,0.58101,0.64371,0.92958,0,0.82406,0.88979,0.93303,0.91864,0.82406,0.88979,0.93303,0.93202,0.24854,0.36203,0.72332,0.81689,0,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614
72,130.642,0.40152,0.54379,0.6534,0.93286,0,0.75871,0.92357,0.89861,0.88367,0.75871,0.92357,0.89861,0.88906,0.22885,0.35719,0.61762,0.82203,0,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942,0.0295783,0.00985942
73,132.301,0.40225,0.49828,0.66777,0.93496,0,0.61487,0.68011,0.76587,0.75856,0.61487,0.68011,0.7639,0.75395,0.2847,1.08812,1.16629,0.86492,0,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744,0.0295723,0.00985744
74,134.131,0.42268,0.5933,0.6643,0.94095,0,0.70494,0.73289,0.78668,0.78028,0.70494,0.73289,0.77269,0.74404,0.23344,1.26338,1.24355,0.85255,0,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546,0.0295664,0.00985546
75,135.781,0.39311,0.55283,0.65706,0.92929,0,0.71175,0.82668,0.86621,0.85137,0.71175,0.82668,0.86621,0.85642,0.26253,0.49089,0.89748,0.84662,0,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348,0.0295604,0.00985348
76,137.598,0.4065,0.53227,0.60636,0.92051,0,0.86114,0.7619,0.82534,0.81849,0.86114,0.7619,0.82556,0.81771,0.23101,0.33459,0.86883,0.82231,0,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515,0.0295545,0.0098515
77,139.252,0.39705,0.51611,0.62447,0.93783,0,0.77399,0.81136,0.80336,0.78674,0.77399,0.81136,0.80336,0.76455,0.25643,0.82824,1.1972,0.83689,0,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952,0.0295486,0.00984952
78,141.2,0.42457,0.79297,0.67025,0.94222,0,0.76022,0.92857,0.87586,0.83876,0.76022,0.92857,0.87586,0.86165,0.24143,0.31088,0.84281,0.80918,0,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754,0.0295426,0.00984754
79,142.864,0.37851,0.62907,0.62951,0.9304,0,0.83895,0.90367,0.91787,0.88837,0.83895,0.90367,0.91787,0.90688,0.24512,0.36175,0.65409,0.8152,0,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556,0.0295367,0.00984556
